400337,0.176757808
400439,0.014160156
400543,-0.32421876
400647,-0.4321289
400752,-0.20214844
400855,-0.25634766
400959,-0.6352539
401064,-0.47265624
401168,-0.337402336
401272,-0.4189453
401377,-0.1616211
401480,0.20361328
401585,0.0546875
401689,-0.5673828
401792,-0.20214844
401896,0.068359376
402001,-0.31054688
402104,-0.18847656
402209,-0.703125
402313,-0.60839844
402416,-0.21582031
402520,-0.7163086
402625,-0.8383789
402729,-0.351074216
402833,-0.107421868
402938,-0.053222656
403040,-0.053222656
403145,-0.7841797
403249,-1.9882812
403354,-1.6367188
403457,-0.20214844
403561,-0.4189453
403666,-0.60839844
403769,-0.4189453
403873,-0.026367188
403977,0.13623047
404081,0.068359376
404185,-0.026367188
404289,-0.12109375
404393,-0.13476562
404497,-0.3779297
404601,-0.7163086
404705,-0.9736328
404810,-1.0952148
404914,-0.47265624
405018,-0.60839844
405122,-0.75683592
405226,-0.0126953128
405433,-0.7973633
405538,-0.45947266
405642,-0.4189453
405746,-0.296875
405850,-0.4321289
405954,-0.3647461
406059,-0.3647461
406162,-0.5136719
406266,-0.54052732
406371,-0.62158204
406474,-0.3647461
406578,-0.09375
406682,-0.48632812
406890,-0.45947266
406994,-0.7163086
407099,-0.229492184
407202,0.447265632
407307,-0.20214844
407411,-0.811035136
407515,-0.62158204
407619,0.5961914
407724,14.85791
407828,21.1093744
407932,4.3847656
408036,-0.5
408140,0.1899414
408347,3.6000976
408452,1.1645508
408555,4.154785
408659,1.89501952
408763,1.7329102
408867,22.597656
408971,219.78516
409076,772.7178
409180,2118.5278
409285,5347.0064
409388,9741.561
409492,14155.305
409596,19117.122
409804,28590.576
409908,33984.89
410012,38348.568
410117,39095.75
410220,41148.964
410325,39223.51
410428,26572.37
410533,13904.465
410637,7285.7864
410741,4275.8356
410845,2331.7632
410949,1348.5034
411053,844.68892
411260,540.8633
411364,881.9131
411468,2099.7602
411573,4437.815
411677,8039.344
411782,12649.408
411886,16755.076
411989,20928.02
412094,26541.116
412197,30864.686
412301,33781.696
412405,35624.9184
412510,32603.194
412718,15455.947
412821,7454.3024
412926,3864.9516
413029,2593.9682
413133,1568.2212
413237,824.4873
413342,528.4419
413446,359.9668
413550,244.08692
413654,184.1582
413759,151.76465
413862,92.02539
413967,29.22754
414174,3.3295898
414277,-8.293945
414381,-8.14502
414486,93.635256
414590,666.71532
414695,2474.651
414798,7371.4652
414902,15151.607
415006,23374.852
415110,28552.65
415215,31690.444
415319,35419.56
415423,39085.55
415630,46099.292
415734,43495.248
415838,26937.654
415943,10021.396
416047,3087.7154
416151,878.855
416255,392.8877
416359,315.90968
416463,209.136232
416568,148.65283
416671,67.62891
416775,38.158204
416879,53.02881
417087,57.413085
417191,58.874024
417295,65.220216
417399,58.874024
417504,49.61914
417607,39.51123
417711,39.700684
417816,38.226076
417920,40.512696
418023,36.791504
418127,27.18457
418232,21.961426
418335,26.656738
418544,27.170898
418647,28.916504
418751,28.767578
