47168,0.28027344
47479,0.2939453
47583,0.672851568
47687,0.46972656
47791,0.686035136
47896,0.22607422
48000,0.26660156
48104,0.63183592
48416,0.46972656
48521,0.40185548
48625,0.36132812
48729,0.83496092
48833,0.69970708
48937,0.40185548
53932,4.461426
54036,13.797852
54140,6.0307616
54245,4.8535156
54349,4.6103516
54453,4.177246
54556,5.272949
54660,5.1918944
54765,4.515625
54869,5.2192384
54973,6.260742
55078,5.9902344
55181,5.4086916
55285,4.583008
55389,4.8129884
55493,5.0161132
55598,4.8671876
55701,4.82666
55805,4.786133
55909,4.3393556
56013,4.623535
56118,5.367676
56221,4.948242
56326,4.2177732
56431,4.258301
56534,4.705078
56638,4.3125
56742,4.041992
75683,4.7182616
75787,6.9375
75891,9.603027
75995,9.887207
76099,9.481445
76203,9.2109376
76307,3.5546876
76412,0.7944336
76516,4.758789
76724,5.5302732
76829,10.049805
76933,9.27832
77036,8.709961
77140,9.116211
85570,10.185059
85674,9.981934
85778,9.873535
85882,9.981934
85986,10.279785
86090,9.819824
86194,9.616699
86298,9.873535
86402,9.941406
86507,10.07666
86611,10.5234376
86715,10.062988
86923,8.939941
87027,7.0322264
87130,8.398926
87235,9.887207
87339,10.3203128
87444,9.521973
87547,9.291992
87651,9.413574
87755,9.427246
87859,9.237793
87963,9.062012
88068,9.264648
88171,9.5625
88379,8.588379
88483,8.858887
89108,9.630371
89212,9.413574
89316,8.750488
89420,8.344727
89525,7.600586
89628,7.911621
89733,8.737305
89837,8.709961
89942,8.655762
90045,8.791016
90149,8.980469
90357,9.440918
90461,9.251465
90565,9.143066
90669,9.386719
90773,8.939941
90877,8.655762
90981,9.129395
91085,9.33252
91190,8.913086
91294,8.520508
91398,8.114746
91502,8.547852
91606,8.696777
91814,8.574707
91919,8.588379
92022,8.439453
92127,8.371582
92230,8.737305
92334,8.683105
92438,8.750488
92542,8.615234
92652,8.872559
92751,9.075195
92855,8.709961
92959,8.507324
93063,9.102539
93270,8.885742
93374,8.913086
93479,8.588379
93583,8.53418
93688,8.737305
93792,8.737305
93895,8.953613
93999,9.291992
94103,9.197266
94207,9.318848
94312,8.642578
94416,9.197266
94520,9.616699
94728,8.953613
94832,8.723633
94935,8.574707
95040,8.628906
95144,8.723633
95248,8.872559
95352,8.453125
95456,8.371582
95560,8.561035
95664,8.777832
95769,8.561035
95873,8.791016
95977,9.0078132
96185,9.129395
96289,9.021484
96392,8.547852
96497,8.899414
96601,9.062012
96705,8.53418
96809,8.791016
96913,8.723633
97017,8.466309
97121,8.53418
97225,9.04834
97329,8.76416
97434,8.76416
97641,8.683105
97745,8.412598
97849,8.168945
97953,8.53418
98058,8.899414
98162,8.953613
98266,8.750488
98370,9.0078132
98474,8.791016
98578,8.885742
98682,9.021484
98786,8.547852
98890,8.209473
99098,8.655762
99202,8.453125
99307,8.683105
99410,8.466309
99514,8.141602
99619,7.8710936
99723,8.006348
99827,8.47998
99931,8.709961
100035,8.195801
100139,8.520508
100243,8.994141
100347,9.359375
100555,9.169922
100659,8.885742
100763,8.588379
100868,8.493652
100971,9.291992
